# Freiraum-Messung des XBandAbsorbers mit 30 und 300 Ohm Widerstaenden
# f [GHz], Re(S11), Im(S11), Re(S21), Im(S21)
11.19775, -0.17603, -0.28829, -0.00462, -1.92973E-4
11.20037, -0.17668, -0.28812, -0.00463, -2.0024E-4
11.203, -0.1772, -0.28786, -0.00459, -2.50865E-4
11.20563, -0.17772, -0.28788, -0.00463, -2.59711E-4
11.20825, -0.17823, -0.28782, -0.00463, -2.67447E-4
11.21088, -0.17879, -0.28776, -0.00462, -2.48972E-4
11.2135, -0.17925, -0.28778, -0.00462, -2.72955E-4
11.21613, -0.17973, -0.28775, -0.00459, -2.98974E-4
11.21875, -0.18005, -0.28791, -0.00462, -2.62645E-4
11.22138, -0.18044, -0.28779, -0.00461, -2.94321E-4
11.224, -0.18081, -0.28786, -0.00463, -2.19165E-4
11.22663, -0.18099, -0.28792, -0.00461, -2.02591E-4
11.22925, -0.18138, -0.28796, -0.00452, -1.54033E-4
11.23188, -0.1816, -0.28811, -0.00442, -1.73014E-4
11.2345, -0.18187, -0.28847, -0.00437, -2.40471E-4
11.23713, -0.18218, -0.28867, -0.0043, -2.6237E-4
11.23975, -0.18245, -0.28898, -0.00428, -3.49316E-4
11.24237, -0.18275, -0.28913, -0.00421, -4.34037E-4
11.245, -0.1833, -0.28941, -0.0042, -4.76858E-4
11.24762, -0.18386, -0.28968, -0.00417, -5.54388E-4
11.25025, -0.1843, -0.29, -0.00418, -6.419E-4
11.25288, -0.18491, -0.29012, -0.00421, -7.40315E-4
11.2555, -0.18534, -0.29028, -0.00422, -7.82621E-4
11.25813, -0.18603, -0.29056, -0.00425, -8.49547E-4
11.26075, -0.18641, -0.29062, -0.00428, -8.86827E-4
11.26338, -0.18703, -0.29071, -0.00431, -9.36161E-4
11.266, -0.18769, -0.29075, -0.00435, -0.00102
11.26863, -0.18827, -0.29078, -0.00443, -0.00103
11.27125, -0.18877, -0.29066, -0.00445, -0.00101
11.27388, -0.18913, -0.29071, -0.00449, -0.001
11.2765, -0.18942, -0.2906, -0.00451, -0.00103
11.27913, -0.18986, -0.29052, -0.00456, -9.85486E-4
11.28175, -0.19, -0.29046, -0.00454, -9.78821E-4
11.28438, -0.1904, -0.29041, -0.00453, -9.93316E-4
11.287, -0.19078, -0.29056, -0.00452, -9.76146E-4
11.28963, -0.19095, -0.2907, -0.00447, -9.9274E-4
11.29225, -0.19147, -0.29067, -0.00447, -0.00104
11.29487, -0.19211, -0.2908, -0.00448, -0.00106
11.2975, -0.1924, -0.29124, -0.00442, -0.00113
11.30013, -0.19299, -0.29127, -0.00449, -0.00117
11.30275, -0.19364, -0.29142, -0.0045, -0.00117
11.30538, -0.194, -0.29167, -0.00451, -0.00116
11.308, -0.19447, -0.29205, -0.00449, -0.00122
11.31063, -0.19497, -0.29237, -0.00451, -0.00122
11.31325, -0.1956, -0.29289, -0.00446, -0.00126
11.31588, -0.19639, -0.29304, -0.00443, -0.00136
11.3185, -0.19713, -0.29346, -0.00449, -0.00148
11.32113, -0.19777, -0.2936, -0.0046, -0.00153
11.32375, -0.19857, -0.29371, -0.00467, -0.00153
11.32638, -0.19886, -0.29394, -0.00479, -0.00155
11.329, -0.1999, -0.29365, -0.0049, -0.00152
11.33163, -0.20017, -0.29371, -0.00496, -0.00145
11.33425, -0.20071, -0.29386, -0.00499, -0.00136
11.33687, -0.20152, -0.29394, -0.00498, -0.00126
11.3395, -0.20179, -0.2944, -0.00495, -0.00117
11.34212, -0.20254, -0.29458, -0.00488, -0.00118
11.34475, -0.20314, -0.29454, -0.00486, -0.00111
11.34738, -0.20368, -0.29445, -0.00484, -0.00104
11.35, -0.20447, -0.29452, -0.00476, -0.00103
11.35263, -0.20498, -0.29455, -0.00471, -0.00101
11.35525, -0.20547, -0.29442, -0.00465, -9.97139E-4
11.35788, -0.20613, -0.29455, -0.00457, -9.68052E-4
11.3605, -0.20681, -0.29455, -0.00448, -9.88525E-4
11.36313, -0.20726, -0.29437, -0.00434, -0.00103
11.36575, -0.20786, -0.29436, -0.00427, -0.00106
11.36838, -0.20848, -0.29439, -0.00415, -0.00116
11.371, -0.20872, -0.29391, -0.00411, -0.00122
11.37363, -0.20935, -0.29379, -0.00404, -0.00135
11.37625, -0.20973, -0.29377, -0.00401, -0.00142
11.37888, -0.21027, -0.29347, -0.00393, -0.00155
11.3815, -0.21055, -0.29346, -0.00395, -0.00166
11.38412, -0.2111, -0.29327, -0.00396, -0.00175
11.38675, -0.2113, -0.29335, -0.00399, -0.00181
11.38937, -0.21186, -0.29292, -0.004, -0.00187
11.392, -0.21228, -0.29312, -0.00402, -0.00194
11.39463, -0.21249, -0.29298, -0.00405, -0.00198
11.39725, -0.2128, -0.29327, -0.00404, -0.00199
11.39988, -0.21336, -0.29322, -0.00402, -0.00201
11.4025, -0.21363, -0.29353, -0.00396, -0.00204
11.40513, -0.21402, -0.29366, -0.00387, -0.00211
11.40775, -0.21448, -0.29379, -0.00374, -0.00226
11.41038, -0.21522, -0.29412, -0.00372, -0.00243
11.413, -0.21587, -0.29405, -0.0037, -0.00257
11.41563, -0.21658, -0.29441, -0.00368, -0.00277
11.41825, -0.21726, -0.29447, -0.00372, -0.00298
11.42088, -0.2182, -0.29422, -0.00382, -0.00319
11.4235, -0.21896, -0.29408, -0.00396, -0.00338
11.42613, -0.21979, -0.29385, -0.00415, -0.00353
11.42875, -0.22017, -0.29337, -0.00439, -0.00356
11.43137, -0.22035, -0.29319, -0.00457, -0.00354
11.434, -0.22066, -0.29299, -0.00469, -0.00352
11.43662, -0.22089, -0.2929, -0.00476, -0.00347
11.43925, -0.22117, -0.29303, -0.00481, -0.00343
11.44188, -0.2215, -0.29339, -0.00479, -0.00345
11.4445, -0.22182, -0.29364, -0.00478, -0.00351
11.44713, -0.22233, -0.29399, -0.00477, -0.00359
11.44975, -0.22272, -0.29415, -0.00477, -0.00371
11.45238, -0.22334, -0.29419, -0.00483, -0.00388
11.455, -0.22407, -0.29431, -0.00496, -0.00401
11.45763, -0.22452, -0.29447, -0.00511, -0.00415
11.46025, -0.22491, -0.29462, -0.00524, -0.00428
11.46288, -0.22541, -0.29489, -0.00547, -0.00437
11.4655, -0.22575, -0.29507, -0.00571, -0.00444
11.46813, -0.22622, -0.29504, -0.00594, -0.00443
11.47075, -0.22675, -0.29525, -0.00622, -0.00442
11.47338, -0.22766, -0.29558, -0.00643, -0.00435
11.476, -0.22801, -0.29572, -0.00665, -0.00423
11.47862, -0.22888, -0.29595, -0.00681, -0.00417
11.48125, -0.2296, -0.29629, -0.00693, -0.00404
11.48387, -0.23053, -0.29653, -0.00713, -0.0039
11.4865, -0.23158, -0.29624, -0.00724, -0.00381
11.48913, -0.2323, -0.29614, -0.00742, -0.00369
11.49175, -0.2333, -0.29597, -0.00757, -0.00348
11.49438, -0.23414, -0.29563, -0.00764, -0.0033
11.497, -0.23483, -0.29512, -0.00772, -0.00311
11.49963, -0.2355, -0.29474, -0.00778, -0.00291
11.50225, -0.23595, -0.29471, -0.00787, -0.00272
11.50488, -0.23657, -0.29418, -0.00791, -0.00245
11.5075, -0.23736, -0.29403, -0.00788, -0.00213
11.51013, -0.23775, -0.29431, -0.00777, -0.00192
11.51275, -0.23851, -0.29424, -0.00761, -0.00174
11.51538, -0.23954, -0.29438, -0.00744, -0.00156
11.518, -0.24037, -0.29427, -0.00727, -0.00146
11.52063, -0.24099, -0.29402, -0.00708, -0.00142
11.52325, -0.24179, -0.29349, -0.00696, -0.0014
11.52587, -0.24247, -0.2931, -0.00685, -0.00138
11.5285, -0.24301, -0.29269, -0.00674, -0.00141
11.53112, -0.24381, -0.29224, -0.00667, -0.00138
11.53375, -0.24426, -0.29176, -0.0066, -0.00138
11.53638, -0.24471, -0.29138, -0.00657, -0.00138
11.539, -0.24513, -0.29107, -0.00648, -0.00133
11.54163, -0.24563, -0.29053, -0.00642, -0.00131
11.54425, -0.24592, -0.29044, -0.00631, -0.00128
11.54688, -0.24636, -0.28999, -0.00624, -0.00123
11.5495, -0.24669, -0.29009, -0.00613, -0.00123
11.55213, -0.24679, -0.28988, -0.00601, -0.00118
11.55475, -0.24719, -0.28981, -0.00587, -0.00116
11.55738, -0.24771, -0.28979, -0.0057, -0.00122
11.56, -0.24789, -0.28988, -0.00557, -0.00124
11.56263, -0.24845, -0.29002, -0.00543, -0.00125
11.56525, -0.24896, -0.28993, -0.00523, -0.00137
11.56788, -0.24914, -0.29007, -0.00512, -0.00147
11.5705, -0.24962, -0.29015, -0.00498, -0.00161
11.57312, -0.2502, -0.29022, -0.00484, -0.00175
11.57575, -0.25082, -0.29034, -0.00473, -0.00198
11.57837, -0.2516, -0.29044, -0.00465, -0.00218
11.581, -0.25224, -0.29024, -0.00462, -0.00245
11.58363, -0.25291, -0.29033, -0.00464, -0.00273
11.58625, -0.25381, -0.28991, -0.00477, -0.00296
11.58888, -0.25446, -0.28971, -0.00493, -0.00316
11.5915, -0.25499, -0.2895, -0.00509, -0.00331
11.59413, -0.25537, -0.28942, -0.00524, -0.00339
11.59675, -0.25604, -0.2889, -0.00543, -0.00346
11.59938, -0.2563, -0.28863, -0.00556, -0.00352
11.602, -0.25682, -0.28861, -0.00576, -0.00357
11.60463, -0.25724, -0.28887, -0.00588, -0.00355
11.60725, -0.25751, -0.28842, -0.00599, -0.00354
11.60988, -0.25815, -0.28848, -0.00612, -0.00353
11.6125, -0.25845, -0.2886, -0.0062, -0.00349
11.61513, -0.25905, -0.28889, -0.0062, -0.00352
11.61775, -0.25952, -0.28877, -0.00628, -0.00359
11.62037, -0.26034, -0.28873, -0.0064, -0.00361
11.623, -0.26121, -0.28865, -0.00653, -0.00367
11.62562, -0.26201, -0.28822, -0.00667, -0.00371
11.62825, -0.26305, -0.28826, -0.00684, -0.00369
11.63088, -0.26375, -0.2881, -0.00701, -0.00363
11.6335, -0.26463, -0.28776, -0.00713, -0.00355
11.63613, -0.26551, -0.28729, -0.00729, -0.00348
11.63875, -0.26655, -0.28714, -0.00741, -0.00334
11.64138, -0.26721, -0.28688, -0.00751, -0.00321
11.644, -0.2682, -0.28653, -0.00761, -0.00311
11.64663, -0.26909, -0.28595, -0.00769, -0.00304
11.64925, -0.26966, -0.28531, -0.00779, -0.00289
11.65188, -0.27031, -0.28493, -0.00784, -0.00271
11.6545, -0.2711, -0.28443, -0.00785, -0.00256
11.65713, -0.27176, -0.28379, -0.00785, -0.00246
11.65975, -0.27226, -0.28331, -0.00793, -0.00229
11.66238, -0.27253, -0.28299, -0.00795, -0.0021
11.665, -0.27296, -0.28262, -0.00792, -0.00191
11.66762, -0.27337, -0.28244, -0.00789, -0.00178
11.67025, -0.27402, -0.28218, -0.0078, -0.00154
11.67287, -0.27442, -0.28203, -0.00768, -0.00139
11.6755, -0.27517, -0.2819, -0.00748, -0.00129
11.67813, -0.27572, -0.28187, -0.00734, -0.00123
11.68075, -0.27647, -0.28148, -0.0072, -0.0012
11.68338, -0.27734, -0.28114, -0.00705, -0.00117
11.686, -0.27825, -0.28085, -0.00695, -0.00121
11.68863, -0.27882, -0.28033, -0.00693, -0.00125
11.69125, -0.2793, -0.27979, -0.00693, -0.00123
11.69388, -0.27985, -0.27917, -0.0069, -0.00115
11.6965, -0.28042, -0.27881, -0.00684, -0.00108
11.69913, -0.28079, -0.2784, -0.00678, -9.90896E-4
11.70175, -0.28114, -0.2777, -0.00669, -8.97147E-4
11.70438, -0.28134, -0.27716, -0.00652, -7.6608E-4
11.707, -0.28151, -0.27692, -0.00628, -7.14369E-4
11.70962, -0.282, -0.27664, -0.00606, -7.52746E-4
11.71225, -0.28223, -0.27621, -0.00585, -8.04217E-4
11.71487, -0.28267, -0.2759, -0.00564, -8.8625E-4
11.7175, -0.28287, -0.27544, -0.00546, -0.00106
11.72012, -0.2834, -0.27516, -0.00536, -0.00122
11.72275, -0.28383, -0.27477, -0.00528, -0.00141
11.72538, -0.2846, -0.27438, -0.0052, -0.00157
11.728, -0.28496, -0.27392, -0.00518, -0.00176
11.73063, -0.2854, -0.27374, -0.00519, -0.00193
11.73325, -0.28585, -0.27351, -0.00523, -0.00207
11.73588, -0.28656, -0.27311, -0.00528, -0.00218
11.7385, -0.2872, -0.27256, -0.00533, -0.00228
11.74113, -0.28802, -0.27221, -0.00539, -0.00239
11.74375, -0.28855, -0.27193, -0.00545, -0.00246
11.74638, -0.28893, -0.27149, -0.00551, -0.00254
11.749, -0.28963, -0.27094, -0.00556, -0.00262
11.75163, -0.29015, -0.27068, -0.00563, -0.00272
11.75425, -0.29093, -0.26987, -0.00568, -0.00274
11.75688, -0.29123, -0.2696, -0.00578, -0.00281
11.7595, -0.29171, -0.26924, -0.00587, -0.00287
11.76212, -0.29206, -0.26888, -0.00598, -0.00284
11.76475, -0.2925, -0.26863, -0.00606, -0.00283
11.76737, -0.2931, -0.26846, -0.0061, -0.00284
11.77, -0.29337, -0.26838, -0.00614, -0.00285
11.77263, -0.29404, -0.26836, -0.0062, -0.00283
11.77525, -0.29481, -0.26829, -0.00623, -0.00286
11.77788, -0.29543, -0.26798, -0.00631, -0.00288
11.7805, -0.29622, -0.26806, -0.00636, -0.0029
11.78313, -0.29704, -0.26775, -0.00643, -0.0029
11.78575, -0.29774, -0.26758, -0.00645, -0.00292
11.78838, -0.29883, -0.26717, -0.0065, -0.00296
11.791, -0.29997, -0.26671, -0.00663, -0.00303
11.79363, -0.30052, -0.26604, -0.0068, -0.00303
11.79625, -0.30131, -0.26551, -0.00691, -0.00295
11.79888, -0.30191, -0.26498, -0.00706, -0.00291
11.8015, -0.30264, -0.26411, -0.00721, -0.00279
11.80412, -0.30305, -0.26366, -0.00733, -0.0027
11.80675, -0.3036, -0.26319, -0.00744, -0.00253
11.80937, -0.3043, -0.26258, -0.00749, -0.00237
11.812, -0.30494, -0.26193, -0.00756, -0.00221
11.81462, -0.30541, -0.2615, -0.0076, -0.002
11.81725, -0.30603, -0.26082, -0.00755, -0.00178
11.81988, -0.30674, -0.26004, -0.00745, -0.0016
11.8225, -0.30738, -0.25925, -0.00737, -0.00147
11.82513, -0.30786, -0.2585, -0.00723, -0.00133
11.82775, -0.30836, -0.25782, -0.00713, -0.00123
11.83038, -0.30911, -0.25695, -0.007, -0.00121
11.833, -0.30966, -0.25651, -0.0069, -0.00116
11.83563, -0.31015, -0.2553, -0.00678, -0.00111
11.83825, -0.31062, -0.25465, -0.00672, -0.00109
11.84088, -0.3111, -0.25398, -0.00657, -0.00107
11.8435, -0.31173, -0.25306, -0.00648, -0.00105
11.84613, -0.31227, -0.2524, -0.00637, -0.00109
11.84875, -0.31256, -0.2518, -0.00636, -0.00111
11.85138, -0.31307, -0.25111, -0.00627, -0.00113
11.854, -0.31378, -0.24989, -0.00624, -0.00115
11.85662, -0.31385, -0.24943, -0.00626, -0.00113
11.85925, -0.31438, -0.24855, -0.00626, -0.00106
11.86188, -0.31475, -0.24791, -0.00619, -9.79548E-4
11.8645, -0.31494, -0.24716, -0.00613, -9.27571E-4
11.86713, -0.31504, -0.24684, -0.00602, -8.36974E-4
11.86975, -0.31553, -0.24614, -0.00586, -8.15042E-4
11.87238, -0.31579, -0.24555, -0.00571, -8.05988E-4
11.875, -0.31608, -0.2454, -0.00557, -8.44224E-4
11.87763, -0.31653, -0.24491, -0.00544, -9.00151E-4
11.88025, -0.31688, -0.24462, -0.00535, -9.5197E-4
11.88288, -0.31734, -0.24438, -0.00523, -0.00101
11.8855, -0.31825, -0.24397, -0.00509, -0.00112
11.88813, -0.31881, -0.24365, -0.00504, -0.00124
11.89075, -0.31948, -0.24331, -0.00501, -0.00139
11.89338, -0.32033, -0.24246, -0.00499, -0.00151
11.896, -0.32108, -0.242, -0.005, -0.00163
11.89862, -0.32157, -0.2412, -0.00505, -0.00168
11.90125, -0.32224, -0.24037, -0.00508, -0.00171
11.90387, -0.32294, -0.23963, -0.00511, -0.00177
11.9065, -0.3233, -0.23897, -0.0051, -0.00178
11.90913, -0.32383, -0.23804, -0.00515, -0.00182
11.91175, -0.32406, -0.23732, -0.00513, -0.00182
11.91438, -0.32468, -0.23634, -0.00512, -0.00187
11.917, -0.32509, -0.23581, -0.00516, -0.00189
11.91963, -0.3258, -0.23494, -0.00516, -0.00185
11.92225, -0.32639, -0.23455, -0.0051, -0.0019
11.92488, -0.32716, -0.23373, -0.00509, -0.00193
11.9275, -0.32802, -0.23289, -0.00508, -0.00194
11.93013, -0.32856, -0.23213, -0.00504, -0.00199
11.93275, -0.32906, -0.23096, -0.00509, -0.00208
11.93538, -0.32974, -0.23024, -0.00516, -0.00207
11.938, -0.3303, -0.22892, -0.00513, -0.00204
11.94063, -0.33079, -0.22817, -0.00514, -0.00202
11.94325, -0.33108, -0.22694, -0.00514, -0.00203
11.94588, -0.33149, -0.2259, -0.00512, -0.00201
11.9485, -0.3318, -0.22523, -0.00505, -0.00204
11.95112, -0.33227, -0.22435, -0.00507, -0.00206
11.95375, -0.33279, -0.22369, -0.00508, -0.00211
11.95638, -0.33351, -0.22242, -0.00511, -0.00213
11.959, -0.33391, -0.2215, -0.00513, -0.00213
11.96163, -0.33419, -0.22061, -0.00509, -0.0021
11.96425, -0.3351, -0.21942, -0.00509, -0.00211
11.96688, -0.33538, -0.21832, -0.0051, -0.00215
11.9695, -0.33608, -0.2172, -0.00511, -0.00212
11.97213, -0.33644, -0.21577, -0.0052, -0.00213
11.97475, -0.33662, -0.21462, -0.00526, -0.00207
11.97738, -0.33688, -0.21348, -0.00531, -0.00191
11.98, -0.33731, -0.21248, -0.00524, -0.00176
11.98263, -0.33744, -0.21122, -0.00513, -0.00164
11.98525, -0.33754, -0.21049, -0.00494, -0.0015
11.98788, -0.33789, -0.20944, -0.00474, -0.00151
11.9905, -0.33844, -0.20885, -0.00453, -0.00152
11.99312, -0.33861, -0.20791, -0.00436, -0.00163
11.99575, -0.33917, -0.20716, -0.0042, -0.00176
11.99837, -0.3396, -0.20615, -0.00411, -0.00188
12.001, -0.34032, -0.20497, -0.00405, -0.00201
12.00363, -0.3406, -0.2042, -0.00399, -0.00218
12.00625, -0.34122, -0.20287, -0.00394, -0.00228
12.00888, -0.34153, -0.2017, -0.00395, -0.00243
12.0115, -0.342, -0.20059, -0.00392, -0.00256
12.01413, -0.34223, -0.19924, -0.00398, -0.00268
12.01675, -0.34275, -0.19798, -0.00401, -0.00281
12.01938, -0.3432, -0.19654, -0.00409, -0.00291
12.022, -0.34318, -0.19531, -0.00417, -0.00297
12.02463, -0.34357, -0.19392, -0.00427, -0.00299
12.02725, -0.34354, -0.19246, -0.00435, -0.00297
12.02988, -0.34359, -0.19134, -0.00437, -0.00296
12.0325, -0.34361, -0.18992, -0.00438, -0.00295
12.03513, -0.3435, -0.18888, -0.00436, -0.00294
12.03775, -0.34372, -0.18772, -0.00435, -0.00293
12.04037, -0.34367, -0.18673, -0.00433, -0.00297
12.043, -0.344, -0.18557, -0.0043, -0.00303
12.04562, -0.34414, -0.18439, -0.00433, -0.00306
12.04825, -0.3441, -0.18304, -0.00431, -0.00307
12.05088, -0.34447, -0.18206, -0.00427, -0.00309
12.0535, -0.34458, -0.18075, -0.00425, -0.00313
12.05613, -0.34479, -0.17942, -0.00421, -0.00319
12.05875, -0.34513, -0.17822, -0.00415, -0.00326
12.06138, -0.34515, -0.17686, -0.00416, -0.00335
12.064, -0.34551, -0.17536, -0.00419, -0.00349
12.06663, -0.34556, -0.17407, -0.00422, -0.00363
12.06925, -0.34555, -0.17257, -0.00437, -0.00372
12.07188, -0.3457, -0.17082, -0.00448, -0.00378
12.0745, -0.34555, -0.169, -0.00464, -0.00379
12.07713, -0.34568, -0.16764, -0.00478, -0.00375
12.07975, -0.34545, -0.16601, -0.00491, -0.0037
12.08238, -0.34517, -0.16446, -0.00497, -0.0036
12.085, -0.34498, -0.163, -0.00505, -0.00353
12.08762, -0.34455, -0.16181, -0.00506, -0.00342
12.09025, -0.34438, -0.16031, -0.00507, -0.00333
12.09287, -0.34455, -0.15915, -0.00504, -0.00321
12.0955, -0.34459, -0.15771, -0.00501, -0.00317
12.09813, -0.34451, -0.15635, -0.0049, -0.00307
12.10075, -0.34425, -0.15536, -0.00483, -0.00308
12.10338, -0.34452, -0.1539, -0.00477, -0.00307
12.106, -0.34431, -0.15252, -0.00473, -0.00311
12.10863, -0.34433, -0.15063, -0.00471, -0.00316
12.11125, -0.34412, -0.14905, -0.00471, -0.00317
12.11388, -0.34381, -0.14762, -0.00472, -0.00318
12.1165, -0.34347, -0.14595, -0.00475, -0.00315
12.11913, -0.34313, -0.14471, -0.00478, -0.00313
12.12175, -0.34282, -0.14335, -0.00477, -0.00307
12.12438, -0.34218, -0.14182, -0.00476, -0.00297
12.127, -0.34152, -0.14055, -0.00469, -0.00287
12.12963, -0.34105, -0.13918, -0.00454, -0.00283
12.13225, -0.34058, -0.13843, -0.00441, -0.0028
12.13487, -0.34015, -0.13722, -0.00423, -0.00282
12.1375, -0.34004, -0.13606, -0.00414, -0.00291
12.14012, -0.33982, -0.13467, -0.00403, -0.00301
12.14275, -0.33961, -0.13348, -0.00398, -0.0031
12.14538, -0.33952, -0.13223, -0.00397, -0.0032
12.148, -0.33912, -0.13062, -0.00396, -0.00328
12.15063, -0.33891, -0.12908, -0.00396, -0.00329
12.15325, -0.33859, -0.12755, -0.00393, -0.0033
12.15588, -0.33824, -0.12577, -0.00387, -0.00329
12.1585, -0.33778, -0.12424, -0.00383, -0.00333
12.16113, -0.33744, -0.12247, -0.00376, -0.00337
12.16375, -0.33704, -0.12075, -0.00368, -0.00345
12.16638, -0.33649, -0.11884, -0.00361, -0.00353
12.169, -0.33602, -0.11718, -0.00351, -0.00362
12.17163, -0.33538, -0.11526, -0.00344, -0.00373
12.17425, -0.33478, -0.11315, -0.00342, -0.00386
12.17688, -0.33422, -0.11134, -0.00341, -0.00401
12.1795, -0.33381, -0.10922, -0.00347, -0.00415
12.18212, -0.33311, -0.10726, -0.0035, -0.0042
12.18475, -0.33222, -0.10532, -0.00354, -0.0043
12.18737, -0.33135, -0.10325, -0.00359, -0.00435
12.19, -0.33065, -0.1012, -0.0036, -0.00435
12.19263, -0.32936, -0.09915, -0.00358, -0.00438
12.19525, -0.32819, -0.09717, -0.00348, -0.00444
12.19788, -0.32692, -0.09546, -0.00341, -0.00459
12.2005, -0.32544, -0.09332, -0.00338, -0.00475
12.20313, -0.32408, -0.09118, -0.00344, -0.00495
12.20575, -0.32273, -0.0893, -0.00348, -0.00512
12.20838, -0.32124, -0.08779, -0.0036, -0.00529
12.211, -0.31927, -0.08593, -0.00373, -0.00544
12.21363, -0.31759, -0.08399, -0.00394, -0.00555
12.21625, -0.31608, -0.08241, -0.00415, -0.00556
12.21888, -0.31419, -0.08083, -0.00432, -0.00554
12.2215, -0.31209, -0.07906, -0.00445, -0.00545
12.22413, -0.3099, -0.07789, -0.00451, -0.00533
12.22675, -0.30801, -0.07681, -0.00448, -0.00531
12.22937, -0.30631, -0.07624, -0.00448, -0.00531
12.232, -0.30443, -0.07527, -0.00447, -0.00531
12.23462, -0.30249, -0.07466, -0.00442, -0.00539
12.23725, -0.30069, -0.07401, -0.00442, -0.0055
12.23988, -0.29917, -0.07325, -0.00449, -0.00565
12.2425, -0.29729, -0.07271, -0.00459, -0.00581
12.24513, -0.29585, -0.07159, -0.00479, -0.00597
12.24775, -0.29419, -0.07072, -0.00504, -0.00606
12.25038, -0.29238, -0.06988, -0.00532, -0.00601
12.253, -0.29057, -0.06884, -0.00558, -0.00588
12.25563, -0.28866, -0.06799, -0.00579, -0.00571
12.25825, -0.28651, -0.0672, -0.00593, -0.0055
12.26088, -0.28434, -0.06673, -0.00599, -0.00528
12.2635, -0.28213, -0.06606, -0.00595, -0.00502
12.26613, -0.28036, -0.06589, -0.00587, -0.00489
12.26875, -0.27835, -0.0656, -0.00579, -0.00474
12.27138, -0.27661, -0.06534, -0.00568, -0.00465
12.274, -0.27492, -0.06539, -0.00555, -0.00463
12.27662, -0.27346, -0.06511, -0.00547, -0.00463
12.27925, -0.27204, -0.06483, -0.00543, -0.00465
12.28187, -0.27101, -0.06483, -0.00538, -0.0047
12.2845, -0.26983, -0.0643, -0.00538, -0.00471
12.28713, -0.26885, -0.06375, -0.00537, -0.00477
12.28975, -0.26752, -0.06362, -0.0054, -0.00479
12.29238, -0.26623, -0.06297, -0.00545, -0.00479
12.295, -0.265, -0.06221, -0.00545, -0.00473
12.29763, -0.26359, -0.06153, -0.00547, -0.00474
12.30025, -0.26229, -0.06077, -0.00545, -0.00474
12.30288, -0.26081, -0.06027, -0.00548, -0.00466
12.3055, -0.25934, -0.05976, -0.00549, -0.00464
12.30813, -0.25783, -0.05882, -0.00547, -0.00455
12.31075, -0.25648, -0.05829, -0.00543, -0.00453
12.31338, -0.25465, -0.05798, -0.00541, -0.00451
12.316, -0.25335, -0.05761, -0.00538, -0.00445
12.31863, -0.25166, -0.05704, -0.00534, -0.00442
12.32125, -0.24993, -0.05712, -0.00524, -0.00439
12.32387, -0.24857, -0.0566, -0.00517, -0.00437
12.3265, -0.24705, -0.05629, -0.00505, -0.00438
12.32912, -0.24547, -0.05605, -0.00492, -0.0044
12.33175, -0.24422, -0.05604, -0.0048, -0.00449
12.33438, -0.24281, -0.05568, -0.00472, -0.00459
12.337, -0.24148, -0.05526, -0.00461, -0.00469
12.33963, -0.24014, -0.05445, -0.00453, -0.00489
12.34225, -0.23884, -0.05391, -0.00457, -0.00515
12.34488, -0.23723, -0.05295, -0.00463, -0.00535
12.3475, -0.23538, -0.05214, -0.00474, -0.0055
12.35013, -0.23362, -0.05132, -0.00493, -0.00567
12.35275, -0.23143, -0.05037, -0.00515, -0.00572
12.35538, -0.22921, -0.05011, -0.00534, -0.00573
12.358, -0.2268, -0.04909, -0.00547, -0.00569
12.36063, -0.2245, -0.049, -0.00566, -0.0056
12.36325, -0.22152, -0.04873, -0.00575, -0.00553
12.36588, -0.21909, -0.0489, -0.0058, -0.0054
12.3685, -0.21631, -0.0493, -0.00582, -0.00533
12.37112, -0.21367, -0.04985, -0.00582, -0.00528
12.37375, -0.21126, -0.05052, -0.00581, -0.00529
12.37637, -0.20904, -0.05133, -0.00584, -0.00532
12.379, -0.20687, -0.05205, -0.00591, -0.00532
12.38163, -0.205, -0.05273, -0.00597, -0.0053
12.38425, -0.2029, -0.05356, -0.00607, -0.00529
12.38688, -0.20104, -0.05404, -0.00618, -0.00522
12.3895, -0.19918, -0.05496, -0.00621, -0.00515
12.39213, -0.19744, -0.05543, -0.00623, -0.00506
12.39475, -0.19562, -0.05621, -0.00628, -0.00503
12.39738, -0.19374, -0.05673, -0.00631, -0.00493
12.4, -0.19192, -0.0577, -0.00635, -0.00488
