# HFSS Simulation of Ring-Absorber with UCDim = 20 mm
# Rout = 5 mm, width = 0.1 mm on top of 2 mm FR4 with eps_r = 4.2(1+0.02i)
#"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'"
6.2,0.963185783719733,0.96224154279293,0.959544972182952,0.966444846941723,0.965984545457828,0.950070289824222,0.967920036851525,0.973168963161527,0.973621038165942,0.973901485337976,0.972718290417574,0.974163989440407,-2.92275501389659,-2.96682487118713,-3.09442596678052,3.02849133022953,2.76072570116621,2.38798904049607,2.01956404641775,1.56080693896882,1.02151495628624,0.420318564784948,-0.236104569546929,-0.939935712645021,0.958183794164276,0.958408554044526,0.961063424300461,0.954108021530596,0.955083137614824,0.944821439948608,0.956604254596136,0.956162911246073,0.95268821285963,0.954093840809578,0.950928581863357,0.95915108923535,-2.94540594833678,-2.98107413092904,-3.07766287783039,2.99665410850078,2.7526305088691,2.42609645379667,2.06122366948854,1.61289496543053,1.1016418772274,0.556938278418681,-0.0359908266549795,-0.633798905456152
6.225,0.965214703687802,0.96438281528654,0.961989934549831,0.968262703692736,0.96791503762646,0.954094275084228,0.969838905565471,0.974649097833105,0.975175151826355,0.975600876598735,0.974727847695326,0.976128910826083,-2.91198856822028,-2.95594706220017,-3.08323454475692,3.03705907930301,2.7684493084494,2.39902646253256,2.02390969254381,1.56179996387901,1.02030346460069,0.416779977774456,-0.241711816993078,-0.94885440974126,0.960656673575723,0.960897282436774,0.963354851056863,0.956970740188024,0.957910399275024,0.949232141481397,0.959342083916028,0.958872146056082,0.955803061660908,0.9571737013172,0.954397912215315,0.961810616172241,-2.93333842630953,-2.96917399164324,-3.0667942250409,3.00840355270172,2.76331593173266,2.43910697678087,2.06893678038788,1.61883566107173,1.10672993875697,0.559709384893091,-0.0342270306447042,-0.636649437382264
6.25,0.967057801861218,0.966322565029011,0.964191873593775,0.969916381888688,0.969664797362057,0.957616206590092,0.971569938329794,0.97599312185311,0.976578634202651,0.977118716047064,0.976503989908542,0.977858238839352,-2.90176892177359,-2.94563788542418,-3.07268872207683,3.04513827336934,2.77565090694762,2.40896890204416,2.02773489550356,1.56239316848257,1.01867282052148,0.412782309096914,-0.247881261237692,-0.958317264892867,0.962890660910843,0.963141665219438,0.965422937341246,0.959545373267907,0.960450222575818,0.953094796613661,0.961800708549002,0.961307246427216,0.958585016137661,0.959906383434756,0.957470088363531,0.964192767764342,-2.92193764862063,-2.95793624855045,-3.05653233033453,3.01938876867825,2.77323615647398,2.450880117966,2.07589371403462,1.62403258895383,1.11095573504723,0.561644533236296,-0.0334869655447189,-0.640282172661563
6.275,0.968737117526353,0.968084860011661,0.966181008214375,0.971425106218846,0.971255733964589,0.960715736786904,0.973136872124897,0.977217261090187,0.977850241672088,0.978478996368129,0.978081455042205,0.979388087986401,-2.89204487718914,-2.93584368050977,-3.06272545111789,3.05277407502921,2.78238031083669,2.41795065326215,2.03109111798277,1.56262393588732,1.01666379854217,0.408371998058562,-0.254548648301255,-0.968261202118218,0.964915554119774,0.96517207272965,0.967294853092698,0.961869212617888,0.962740143541923,0.956495663266669,0.964016825083132,0.963503776922644,0.961079127889446,0.962340581829486,0.960202704073739,0.966333073744431,-2.91113803167521,-2.94729600377988,-3.04681903503977,3.02968772361699,2.78246985072765,2.46156758107381,2.08217330405649,1.62856166499807,1.11441089075538,0.562832621725711,-0.0336544161876765,-0.644617017849265
6.3,0.970271521384897,0.969690292123583,0.967983044157099,0.972805367689172,0.972706536159988,0.963457474723122,0.974559802042979,0.978335390618975,0.979005895239136,0.979701921824362,0.979488766230468,0.980747984512211,-2.882771306833,-2.92651720504573,-3.05328947679355,3.06000636657455,2.78868132513824,2.4260854983547,2.03402339194761,1.56252523508538,1.01431216539248,0.403589600454231,-0.261658930317095,-0.978632318933913,0.966756663966009,0.967014328628139,0.96899378824867,0.963973741873331,0.964811801017037,0.959504860161674,0.966021175087027,0.965491752594102,0.963323141556148,0.964516920154883,0.962643383424343,0.96826109548535,-2.90088214363478,-2.9371963993808,-3.03760324836872,3.03936837007195,2.79108549977215,2.47129788850606,2.08784405172588,1.63248906228315,1.1171748136414,0.563350634208306,-0.0346296777547151,-0.649584540468358
6.325,0.971677243426766,0.971156561095304,0.9696199572623,0.974071374697913,0.974033220698942,0.965894229830266,0.975855830920301,0.979359430346639,0.980059178331185,0.980804603346065,0.980749512473594,0.981962254432091,-2.87390829022515,-2.91761671622225,-3.04433218685937,3.06687049106197,2.79459261434502,2.43347038580166,2.036571280169,1.56212624687951,1.0116494165236,0.398470681259096,-0.269164702014448,-0.989384306363093,0.968435594275369,0.968690498894159,0.970539632117178,0.965885678035387,0.9666920035481,0.962179808875507,0.967839661153753,0.967296636063125,0.965348856413743,0.966469481205318,0.964831755611145,0.970001459828063,-2.89111949405176,-2.92758742842901,-3.02883992071076,3.04849017855294,2.79914297683799,2.48018054521686,2.09296571261011,1.63587270205585,1.11931663043644,0.563265562267144,-0.0363267752851592,-0.655124305860006
6.35,0.972968301835281,0.972498948165877,0.971110624196449,0.975235420214866,0.975249575746142,0.968069479071651,0.977039588204259,0.980299665476719,0.98102173612891,0.98180161017691,0.981883333723075,0.983051084229624,-2.86542039258658,-2.9091052035299,-3.03581065650755,3.07339787349565,2.80014842655872,2.44018836559807,2.03876967287385,1.56145288750937,1.0087033880957,0.393046552561808,-0.277024939278298,-1.00047717688503,0.969970870000398,0.970219527289621,0.971949522506921,0.967627804090128,0.968403580327979,0.964567862460746,0.969494234395137,0.968940134108813,0.967183204976191,0.968227015625551,0.966800994541506,0.971574667651844,-2.88180552975107,-2.91842494768919,-3.02048918795106,3.05710540170944,2.80669483632504,2.48830935837461,2.09759060945113,1.63876348352416,1.1208967727554,0.562635965141978,-0.038671216071799,-0.661183506033736
6.375,0.97415685337847,0.973730702396529,0.972471333266585,0.976308182291987,0.976367521313169,0.970019259806151,0.978123647131912,0.981165007601348,0.981903597940622,0.982705410660127,0.982906685276534,0.984031338846663,-2.85727605864317,-2.90094974469506,-3.02768685063715,3.07961654386998,2.80537920004761,2.44631094544401,2.04064945099994,1.56052824872519,1.00549876800534,0.387344886514941,-0.285203975278802,-1.0118762342516,0.971378445713987,0.971617750092397,0.973238292049981,0.96921963860081,0.96996606409337,0.966708329352982,0.971003603382589,0.970440837959349,0.968849112881483,0.969813902026072,0.968579027787485,0.972997725445644,-2.87290079770708,-2.90966985369911,-3.01251565499318,3.06526012244607,2.81378738436446,2.49576510055343,2.1017647237833,1.64120630341945,1.12196828329791,0.561513245521694,-0.0415981618058476,-0.66771581916968
6.4,0.975253481152984,0.974863357387398,0.973716200383373,0.97729897128792,0.977397403877197,0.971773634222384,0.979118862268911,0.981963208600351,0.982713439019199,0.983526726721764,0.983833435869366,0.984917197927794,-2.84944710102382,-2.89312096266353,-3.01992695472563,3.0855515794853,2.81031207363396,2.45189999341982,2.04223804099495,1.5593729692821,1.00205752461622,0.381390226858595,-0.293670664546326,-1.02355123432481,0.97267211958709,0.972899315322324,0.974418832894508,0.970677977317923,0.971396242415537,0.96863404405439,0.972383802843333,0.971814740970599,0.970366188635274,0.971250913984087,0.970189492502531,0.974284636221708,-2.86437024384129,-2.90128739203161,-3.00488779314528,3.07299512717195,2.82046156949365,2.50261765943878,2.10552860761528,1.64324090544977,1.12257789724718,0.559942700307846,-0.0450509333997661,-0.674680450514231
6.425,0.97626743206255,0.975906992234318,0.974857509562591,0.978215934265241,0.978348238475834,0.973357831395471,0.980034644252257,0.98270103680253,0.983458794414488,0.984274820699154,0.984675339324802,0.985720654689745,-2.84190826666492,-2.88559256583266,-3.01250081109735,3.09122548054888,2.81497131803604,2.45700928345435,2.04355988101054,1.55800554987515,0.99839926807041,0.375204417736271,-0.302397696614703,-1.03547569763616,0.973863872217261,0.974076525975345,0.975502396213663,0.97201733371121,0.972708605281831,0.970372595398456,0.973648651680872,0.973075659526168,0.971751280154482,0.972555836268344,0.971652496307518,0.975446777475443,-2.85618262300721,-2.89324657562301,-2.99757743108884,3.08034663679498,2.8267537272306,2.50892778347729,2.10891814793452,1.64490259138922,1.12276694202341,0.557964391592027,-0.0489797810707699,-0.682041314189796
6.45,0.977206813749553,0.976870447570799,0.975905993054065,0.979066224782286,0.979227908646292,0.974793144743359,0.980879184695875,0.983384422796959,0.984146234598685,0.984957728780286,0.985442409254432,0.986451910028202,-2.83463686783744,-2.87834095718196,-3.00538144197788,3.09665849039223,2.81937870193335,2.46168575783245,2.04463681436422,1.55644262121332,0.994541556100366,0.368806964747818,-0.31136102938728,-1.04762634314311,0.97496414536836,0.975160122454713,0.976498839377998,0.973250299204914,0.973915710462336,0.971947294079884,0.974810123291779,0.974235577097317,0.973018926387004,0.973743962710127,0.972985226812025,0.976493187836629,-2.84831000037344,-2.8855196928486,-2.99055932311741,3.08734692140935,2.83269620538147,2.51474850767065,2.11196521019077,1.64622281905494,1.12257208949356,0.555613872856338,-0.0533408671714455,-0.689766321595136
6.475,0.97807875865104,0.977761505243522,0.976871062908785,0.97985614457945,0.980043332346047,0.976097642405898,0.981659641297902,0.984018580702168,0.984781510444273,0.985582452044413,0.986143218825137,0.987119686056863,-2.82761246694559,-2.87134490067825,-2.99854464433469,3.10186886951144,2.82355380387937,2.46597056427092,2.04548842302097,1.55469917309531,0.990500153940562,0.362215340226532,-0.320539418883282,-1.05998261934899,0.975982072401694,0.976159516089447,0.977416830884507,0.974387839264326,0.975028483324183,0.973377940137165,0.97587864612727,0.97530492694449,0.974181725786128,0.974828500658227,0.974202442872317,0.977430780198389,-2.84072732829056,-2.87808188978838,-2.98381078146269,3.09402481942952,2.8383178915062,2.52012632466362,2.11469818178909,1.64722970736272,1.12202598772887,0.552922797751273,-0.0580954206194891,-0.697826746105215
6.5,0.978889561267082,0.978587038395809,0.977761003281187,0.980591262326569,0.980800600278103,0.977286733440651,0.982382290978122,0.984608109485797,0.985369673491846,0.986155113628221,0.986785142168105,0.987731477188478,-2.82081660625826,-2.86458523549483,-2.99196864435845,3.10687313094618,2.82751427909403,2.46989991237815,2.04613231138674,1.55278875089206,0.986289256106885,0.355445242400122,-0.329914027003931,-1.07252631407768,0.976925669665448,0.977082983100402,0.978264021015842,0.975439537954655,0.976056464087867,0.97468143582255,0.976863348590286,0.976292825553192,0.975250638516878,0.975820901293013,0.975316872851251,0.978264497366611,-2.83341208578079,-2.87091081409593,-2.97731136200366,3.10040617785307,2.84364465973584,2.52510215182681,2.11714243261406,1.64794846468896,1.12115779394351,0.549919433012481,-0.0632090304962779,-0.706196636092143
6.525,0.979644793498305,0.979353137356212,0.978583130824736,0.981276513559662,0.981505091718994,0.978373622075471,0.983052657188782,0.985157077986742,0.985915176186915,0.986681088671789,0.987374550010952,0.98829375242792,-2.81423257534088,-2.85804463031099,-2.9856338017045,3.11168624315952,2.83127608850294,2.47350578459917,2.0465843487599,1.55072362467724,0.981921676359738,0.348510816255492,-0.339468092794926,-1.08524122813786,0.977801996172347,0.977937826422816,0.979047184562558,0.976413800892637,0.977008012717987,0.975872278130519,0.977772259374727,0.977207266303968,0.976235235551259,0.976731130775532,0.976339539292739,0.978997426846387,-2.82634397020674,-2.86398631023804,-2.9710425946283,3.10651422712854,2.84869975080871,2.5297121340165,2.11932070644533,1.64840175364509,1.11999362597866,0.546629092646985,-0.0686510531092313,-0.714852249298156
6.55,0.980349401946831,0.98006521565393,0.979343929035637,0.981916285122448,0.982161571917944,0.97936967443635,0.983675616249087,0.985669096559463,0.986421955794675,0.987165112271163,0.987916969155809,0.988812119279514,-2.80784521024364,-2.85170737134168,-2.97952235542098,3.11632180549318,2.8348536960598,2.47681652929173,2.04685887723835,1.5485149353133,0.977409011010018,0.341424842466529,-0.34918665565341,-1.0981129011624,0.978617287394309,0.9787305112807,0.979772340664178,0.977318024431414,0.977890479488114,0.976962957023536,0.978612472030581,0.97805528088084,0.977143904968678,0.977567893929351,0.977280025023022,0.979630894768234,-2.81950463259949,-2.85729015774971,-2.96498775109519,3.11236990156539,2.8535040965636,2.53398831324777,2.12125345461118,1.64861000290068,1.11855694633761,0.543074507097968,-0.0743941120307698,-0.723771481888404
6.575,0.981007790318172,0.980728099638556,0.98004916122686,0.982514486788038,0.982774274330177,0.980284716381826,0.984255486555004,0.986147377686809,0.98689350494901,0.98761136956731,0.988417213217792,0.98929145724541,-2.8016407195406,-2.84555917886135,-2.97361820493812,3.12079220039432,2.8382602393193,2.47985735782489,2.04696889064473,1.54617282104873,0.972761779800949,0.334198899579092,-0.359056321241552,-1.11112838028059,0.979377067832734,0.979466779227913,0.980444853825685,0.978158737308317,0.9787103475959,0.977964279278813,0.979390280721275,0.978843074378143,0.977984023595863,0.978338819641297,0.978146692360682,0.980164565914942,-2.81287744966446,-2.85080584565126,-2.95913164451049,3.1179921142047,2.8580765980406,2.53795919000677,2.12295912121355,1.64859167472723,1.11686889012362,0.539276138431899,-0.0804136746977077,-0.732933266110998
6.6,0.981623889463894,0.981346104515645,0.980703965895586,0.983074612229893,0.983346970314598,0.981127276760356,0.984796103740084,0.986594787456161,0.987332931204594,0.988023571253054,0.988879490376493,0.989736027077398,-2.79560653315434,-2.83958704788693,-2.96790672065822,3.12510872589795,2.84150767736555,2.4826507631293,2.04692618904016,1.54370652757348,0.967989547853732,0.326843503714115,-0.369065062680388,-1.12427602413424,0.980086246106582,0.980151744445341,0.981069519379987,0.978941719730792,0.979473352911669,0.978885633304482,0.980111292711747,0.979576138863643,0.97876210043498,0.979050615233406,0.978946864580591,0.980596588218958,-2.80644732671947,-2.84451837738309,-2.95346045555847,3.12339799345445,2.86243436467405,2.541650195882,2.12445438763364,1.64836349536432,1.11494854612407,0.53525245049922,-0.0866876923485566,-0.742316913214098
6.625,0.982201217130385,0.981923099081615,0.981312937522994,0.983599791108633,0.983883028425929,0.98190478716657,0.985300884256472,0.987013889436465,0.987743007500054,0.98840501711975,0.989307492633628,0.990149560577073,-2.7897311705841,-2.83377910941691,-2.9623745796283,3.12928171126852,2.84460691950211,2.48521687364751,2.04674151259792,1.54112450398438,0.963101031563109,0.319368229298727,-0.379202051023587,-1.13754533620607,0.980749195578339,0.980789975354269,0.981650636045573,0.979672103893516,0.980184584933588,0.979735206826562,0.980780522000467,0.980259349215317,0.979483897019076,0.979709195561541,0.979686976832817,0.980923836532715,-2.80020052681675,-2.83841410158945,-2.9479615814534,3.12860308749802,2.86659292072578,2.545084093262,2.12575438270807,1.64794065404983,1.11281319860149,0.53102014136471,-0.0931962925951671,-0.751901386256583
6.65,0.982742929100299,0.982462561020722,0.981880195271577,0.984092833719496,0.984385465034271,0.982623746821073,0.985772879368498,0.987406982209393,0.988126215076203,0.98875864974927,0.989704470108472,0.99053533470145,-2.78400412571293,-2.82812450922031,-2.95700962254203,3.13332061822997,2.84756793754062,2.48757375390546,2.04642465796212,1.53843448670867,0.958104190840294,0.311781813728432,-0.389457510139167,-1.15092682257876,0.981369822966607,0.981385564028427,0.982192067734927,0.980354459146932,0.980848572228954,0.980520166733427,0.981402467619567,0.9808970443092,0.980154528811147,0.980319791431743,0.980372702218301,0.981142331214496,-2.79412452210893,-2.83248056487519,-2.94262350425511,3.13362154143808,2.8705663840314,2.54828131476539,2.12687286388907,1.64733697553902,1.11047853600272,0.526594343986102,-0.0999215159220576,-0.761664505709723
6.675,0.983251863110067,0.98296762429021,0.982409441589004,0.984556269387318,0.984856987688185,0.983289859331917,0.986214821174388,0.987776131580713,0.988484780104935,0.989087100050664,0.990073293163726,0.990896232938255,-2.77841576582669,-2.82261330165812,-2.95180072894091,3.13723412982375,2.85039986406023,2.48973766077579,2.04598457969058,1.53564357310244,0.953006309702723,0.304092248370966,-0.399822592024402,-1.16441187015608,0.981951626939637,0.981942185427632,0.982697296375338,0.980992864426099,0.981469355014742,0.981246808368147,0.981981179423475,0.981493096050889,0.980778550959863,0.980887041014651,0.981009057560471,0.981247928212709,-2.78820786417734,-2.82670638330433,-2.93743567574201,3.13846625129182,2.87436762126098,2.55126025264209,2.12782237381885,1.64656507011378,1.10795883171054,0.521988800064175,-0.106847088997878,-0.771582126328586
6.7,0.983730576682406,0.983441119848977,0.982904012362446,0.98499237958755,0.98530003238328,0.983908146664775,0.986629161972159,0.988123198315422,0.988820705054265,0.98939272601978,0.990416504582908,0.9912347963058,-2.77295724285348,-2.81723635642168,-2.94673770799538,3.14103022861327,2.8531110786284,2.49172326280223,2.04542947895252,1.53275828616858,0.947814066884231,0.296306857921156,-0.410289269296488,-1.17799264210556,0.982497748320788,0.98246314810839,0.983169467187678,0.981590970062931,0.982050547033332,0.981920680025277,0.982520313628437,0.982050968278517,0.981360031091134,0.981415067222661,0.981600492505052,0.981237388716868,-2.78244007057882,-2.82108112993755,-2.93238841648795,-3.14003630891568,2.87800838318857,2.55403750646263,2.12861437602088,1.6456364644133,1.10526710108252,0.517216011137255,-0.113958228957523,-0.781627384541955
6.725,0.984181379815564,0.983885610766599,0.983366919974461,0.985403226603608,0.985716795693788,0.984483044545222,0.98701810804674,0.98844986209295,0.989135795630658,0.98967764584458,0.990736363575486,0.991553265861358,-2.76762041514296,-2.81198527640412,-2.94181120266538,-3.13846904149223,2.85570928365932,2.49354382859839,2.04476688129985,1.52978463161336,0.942533597871424,0.288432369787783,-0.420850242177502,-1.19166198786486,0.983011013245624,0.982951437771817,0.983611427614511,0.982152050716981,0.982595388483222,0.982546687222959,0.983023179922282,0.9825737671941,0.981902611311863,0.981907543449003,0.982150964869098,0.981109918043431,-2.77681152530846,-2.81559523613919,-2.92747282716158,-3.13550474101928,2.88149942288734,2.55662809588291,2.12925937281008,1.64456171587013,1.10241523830694,0.512287370304533,-0.121241473838217,-0.791770205789478
6.75,0.984606363310491,0.984303422572243,0.983800890375037,0.985790678393572,0.986109262559012,0.985018482659668,0.987383648763384,0.988757642259489,0.989431683991629,0.989943766275129,0.99103488303769,0.991853618236056,-2.7623977783625,-2.80685232519556,-2.93701260538607,-3.1348862854847,2.85820157132634,2.49521138925119,2.04400370504222,1.52672814827466,0.93717054955147,0.280474974923937,-0.431498857756886,-1.20541336552317,0.983493970375089,0.983409754771137,0.98402576088288,0.982679050848743,0.983106791446979,0.983129180399223,0.983492781611485,0.983064284682734,0.982409561201524,0.982367749619255,0.982664004599695,0.980869183960813,-2.77131339123971,-2.81023990474174,-2.9226807103751,-3.13111446283483,2.88485059929442,2.55904564404895,2.12976700802617,1.64335051308651,1.0994141360228,0.507213277402185,-0.128684535181071,-0.801977371316838
6.775,0.985007423386702,0.9846966695588,0.984208395093075,0.986156430227768,0.986479230382237,0.985517952352885,0.987727581697867,0.989047915857378,0.989709848801581,0.990192807013287,0.991313861222762,0.992137595428645,-2.75728240430118,-2.80183036292115,-2.9323339837105,-3.131400546221,2.86059448272895,2.49673687878794,2.0431463215169,1.52359395279909,0.931730128473384,0.272440381289957,-0.442229039691532,-1.21924077476682,0.983948923079064,0.983840546508317,0.984414815020163,0.983174623908789,0.983587379003456,0.983672028960456,0.983931849992172,0.983525035639483,0.982883823246427,0.982798620147814,0.983142768258415,0.980525649290879,-2.76593753290398,-2.80500703345171,-2.91800450166455,-3.12685638892078,2.88807096820024,2.5613025362227,2.13014615678061,1.64201176411611,1.09627379017256,0.502003239997856,-0.136276169481812,-0.812213534561112
6.8,0.985386283130534,0.985067277639607,0.984591678954829,0.986502023566893,0.986828329989987,0.98598456399502,0.988051534408643,0.989321933332225,0.98997163260661,0.990426321745275,0.991574908757308,0.992406729866515,-2.75226788655165,-2.7969127893313,-2.92776801457882,-3.12800602761706,2.86289406033549,2.4981302560634,2.04220060834681,1.52038677931618,0.926217143573312,0.264333860954314,-0.453035226809991,-1.23313869888439,0.984377957349865,0.984246035492494,0.984780728005032,0.983641166213164,0.984039519004916,0.984178684043078,0.984342873907952,0.983958290230111,0.983328051913522,0.983202785105119,0.983590085593942,0.980098770778422,-2.76067644822104,-2.79988914712628,-2.9134372083965,-3.12272215796714,2.89116886239622,2.56341005741764,2.13040500406429,1.64055367431105,1.09300339216386,0.496665962192815,-0.144006065722103,-0.822443564691609
6.825,0.985744511231838,0.985417004258369,0.984952784149701,0.986828862575116,0.987158043909865,0.986421095776751,0.988356983354325,0.989580832253364,0.990218256924693,0.990645716333293,0.99181947176779,0.992662365565887,-2.74734829218947,-2.79209349321294,-2.92330792608197,-3.12469735900073,2.8651058945723,2.49940061085278,2.04117199661568,1.51711101474879,0.920636044087472,0.256160291684977,-0.463912319338213,-1.24710205457521,0.984782966078962,0.984628243704929,0.985125449623984,0.984080846310763,0.984465353332352,0.98465223190152,0.984728125278805,0.984366101854324,0.983744647352213,0.983582605670683,0.984008499482269,0.979618287352373,-2.75552320800003,-2.79487933775478,-2.90897235557365,-3.1187040622882,2.89415196244849,2.56537851218849,2.13055111377569,1.63898381514027,1.08961141009159,0.491209422910415,-0.151864746661223,-0.832636361618666
